1,2,3,4,F2/F1
4.5556,3.2222,33.3333,7,0
4.5556,3.2222,33.3333,8,0
4.5556,3.2222,33.3333,9,0
1,4.5556,36.6667,5,0
4.5556,3.2222,33.3333,10,0
4.5556,3.2222,36.6667,1,0
4.5556,3.2222,36.6667,2,0
4.5556,3.2222,36.6667,3,0
4.5556,3.2222,36.6667,4,0
4.5556,3.2222,36.6667,5,0
4.5556,3.2222,36.6667,6,0
4.5556,3.2222,36.6667,7,0
4.5556,3.2222,36.6667,8,0
4.5556,3.2222,36.6667,9,0
1,4.5556,36.6667,6,0
4.5556,3.2222,36.6667,10,0
4.5556,3.2222,40,1,0
4.5556,3.2222,40,2,0
4.5556,3.2222,40,3,0
4.5556,3.2222,40,4,0
4.5556,3.2222,40,5,0
4.5556,3.2222,40,6,0
4.5556,3.2222,40,7,0
4.5556,3.2222,40,8,0
4.5556,3.2222,40,9,0
1,4.5556,36.6667,7,0
4.5556,3.2222,40,10,0
4.5556,3.2222,43.3333,1,0
4.5556,3.2222,43.3333,2,0
4.5556,3.2222,43.3333,3,0
4.5556,3.2222,43.3333,4,0
4.5556,3.2222,43.3333,5,0
4.5556,3.2222,43.3333,6,0
4.5556,3.2222,43.3333,7,0
4.5556,3.2222,43.3333,8,0
4.5556,3.2222,43.3333,9,0
1,4.5556,36.6667,8,0
4.5556,3.2222,43.3333,10,0
4.5556,3.2222,46.6667,1,0
4.5556,3.2222,46.6667,2,0
4.5556,3.2222,46.6667,3,0
4.5556,3.2222,46.6667,4,0
4.5556,3.2222,46.6667,5,0
4.5556,3.2222,46.6667,6,0
4.5556,3.2222,46.6667,7,0
4.5556,3.2222,46.6667,8,0
4.5556,3.2222,46.6667,9,0
1,4.5556,36.6667,9,0
4.5556,3.2222,46.6667,10,0
4.5556,3.2222,50,1,0
4.5556,3.2222,50,2,0
4.5556,3.2222,50,3,0
4.5556,3.2222,50,4,0
4.5556,3.2222,50,5,0
4.5556,3.2222,50,6,0
4.5556,3.2222,50,7,0
4.5556,3.2222,50,8,0
4.5556,3.2222,50,9,0
1,1,46.6667,6,0.6017
1,4.5556,36.6667,10,0
4.5556,3.2222,50,10,0
4.5556,3.6667,20,1,0
4.5556,3.6667,20,2,0
4.5556,3.6667,20,3,0
4.5556,3.6667,20,4,0
4.5556,3.6667,20,5,0
4.5556,3.6667,20,6,0
4.5556,3.6667,20,7,0
4.5556,3.6667,20,8,0
4.5556,3.6667,20,9,0
1,4.5556,40,1,0
4.5556,3.6667,20,10,0
4.5556,3.6667,23.3333,1,0
4.5556,3.6667,23.3333,2,0
4.5556,3.6667,23.3333,3,0
4.5556,3.6667,23.3333,4,0
4.5556,3.6667,23.3333,5,0
4.5556,3.6667,23.3333,6,0
4.5556,3.6667,23.3333,7,0
4.5556,3.6667,23.3333,8,0
4.5556,3.6667,23.3333,9,0
1,4.5556,40,2,0
4.5556,3.6667,23.3333,10,0
4.5556,3.6667,26.6667,1,0
4.5556,3.6667,26.6667,2,0
4.5556,3.6667,26.6667,3,0
4.5556,3.6667,26.6667,4,0
4.5556,3.6667,26.6667,5,0
4.5556,3.6667,26.6667,6,0
4.5556,3.6667,26.6667,7,0
4.5556,3.6667,26.6667,8,0
4.5556,3.6667,26.6667,9,0
1,4.5556,40,3,0
4.5556,3.6667,26.6667,10,0
4.5556,3.6667,30,1,0
4.5556,3.6667,30,2,0
4.5556,3.6667,30,3,0
4.5556,3.6667,30,4,0
4.5556,3.6667,30,5,0
4.5556,3.6667,30,6,0
4.5556,3.6667,30,7,0
4.5556,3.6667,30,8,0
4.5556,3.6667,30,9,0
1,4.5556,40,4,0
4.5556,3.6667,30,10,0
4.5556,3.6667,33.3333,1,0
4.5556,3.6667,33.3333,2,0
4.5556,3.6667,33.3333,3,0
4.5556,3.6667,33.3333,4,0
4.5556,3.6667,33.3333,5,0
4.5556,3.6667,33.3333,6,0
4.5556,3.6667,33.3333,7,0
4.5556,3.6667,33.3333,8,0
4.5556,3.6667,33.3333,9,0
1,4.5556,40,5,0
4.5556,3.6667,33.3333,10,0
4.5556,3.6667,36.6667,1,0
4.5556,3.6667,36.6667,2,0
4.5556,3.6667,36.6667,3,0
4.5556,3.6667,36.6667,4,0
4.5556,3.6667,36.6667,5,0
4.5556,3.6667,36.6667,6,0
4.5556,3.6667,36.6667,7,0
4.5556,3.6667,36.6667,8,0
4.5556,3.6667,36.6667,9,0
1,4.5556,40,6,0
4.5556,3.6667,36.6667,10,0
4.5556,3.6667,40,1,0
4.5556,3.6667,40,2,0
4.5556,3.6667,40,3,0
4.5556,3.6667,40,4,0
4.5556,3.6667,40,5,0
4.5556,3.6667,40,6,0
4.5556,3.6667,40,7,0
4.5556,3.6667,40,8,0
4.5556,3.6667,40,9,0
1,4.5556,40,7,0
4.5556,3.6667,40,10,0
4.5556,3.6667,43.3333,1,0
4.5556,3.6667,43.3333,2,0
4.5556,3.6667,43.3333,3,0
4.5556,3.6667,43.3333,4,0
4.5556,3.6667,43.3333,5,0
4.5556,3.6667,43.3333,6,0
4.5556,3.6667,43.3333,7,0
4.5556,3.6667,43.3333,8,0
4.5556,3.6667,43.3333,9,0
1,4.5556,40,8,0
4.5556,3.6667,43.3333,10,0
4.5556,3.6667,46.6667,1,0
4.5556,3.6667,46.6667,2,0
4.5556,3.6667,46.6667,3,0
4.5556,3.6667,46.6667,4,0
4.5556,3.6667,46.6667,5,0
4.5556,3.6667,46.6667,6,0
4.5556,3.6667,46.6667,7,0
4.5556,3.6667,46.6667,8,0
4.5556,3.6667,46.6667,9,0
1,4.5556,40,9,0
4.5556,3.6667,46.6667,10,0
4.5556,3.6667,50,1,0
4.5556,3.6667,50,2,0
4.5556,3.6667,50,3,0
4.5556,3.6667,50,4,0
4.5556,3.6667,50,5,0
4.5556,3.6667,50,6,0
4.5556,3.6667,50,7,0
4.5556,3.6667,50,8,0
4.5556,3.6667,50,9,0
1,1,46.6667,7,0.676
1,4.5556,40,10,0
4.5556,3.6667,50,10,0
4.5556,4.1111,20,1,0
4.5556,4.1111,20,2,0
4.5556,4.1111,20,3,0
4.5556,4.1111,20,4,0
4.5556,4.1111,20,5,0
4.5556,4.1111,20,6,0
4.5556,4.1111,20,7,0
4.5556,4.1111,20,8,0
4.5556,4.1111,20,9,0
1,4.5556,43.3333,1,0
4.5556,4.1111,20,10,0
4.5556,4.1111,23.3333,1,0
4.5556,4.1111,23.3333,2,0
4.5556,4.1111,23.3333,3,0
4.5556,4.1111,23.3333,4,0
4.5556,4.1111,23.3333,5,0
4.5556,4.1111,23.3333,6,0
4.5556,4.1111,23.3333,7,0
4.5556,4.1111,23.3333,8,0
4.5556,4.1111,23.3333,9,0
1,4.5556,43.3333,2,0
4.5556,4.1111,23.3333,10,0
4.5556,4.1111,26.6667,1,0
4.5556,4.1111,26.6667,2,0
4.5556,4.1111,26.6667,3,0
4.5556,4.1111,26.6667,4,0
4.5556,4.1111,26.6667,5,0
4.5556,4.1111,26.6667,6,0
4.5556,4.1111,26.6667,7,0
4.5556,4.1111,26.6667,8,0
4.5556,4.1111,26.6667,9,0
1,4.5556,43.3333,3,0
4.5556,4.1111,26.6667,10,0
4.5556,4.1111,30,1,0
4.5556,4.1111,30,2,0
4.5556,4.1111,30,3,0
4.5556,4.1111,30,4,0
4.5556,4.1111,30,5,0
4.5556,4.1111,30,6,0
4.5556,4.1111,30,7,0
4.5556,4.1111,30,8,0
4.5556,4.1111,30,9,0
1,4.5556,43.3333,4,0
4.5556,4.1111,30,10,0
4.5556,4.1111,33.3333,1,0
4.5556,4.1111,33.3333,2,0
4.5556,4.1111,33.3333,3,0
4.5556,4.1111,33.3333,4,0
4.5556,4.1111,33.3333,5,0
4.5556,4.1111,33.3333,6,0
4.5556,4.1111,33.3333,7,0
4.5556,4.1111,33.3333,8,0
4.5556,4.1111,33.3333,9,0
1,4.5556,43.3333,5,0
4.5556,4.1111,33.3333,10,0
4.5556,4.1111,36.6667,1,0
4.5556,4.1111,36.6667,2,0
4.5556,4.1111,36.6667,3,0
4.5556,4.1111,36.6667,4,0
4.5556,4.1111,36.6667,5,0
4.5556,4.1111,36.6667,6,0
4.5556,4.1111,36.6667,7,0
4.5556,4.1111,36.6667,8,0
4.5556,4.1111,36.6667,9,0
1,4.5556,43.3333,6,0
4.5556,4.1111,36.6667,10,0
4.5556,4.1111,40,1,0
4.5556,4.1111,40,2,0
4.5556,4.1111,40,3,0
4.5556,4.1111,40,4,0
4.5556,4.1111,40,5,0
4.5556,4.1111,40,6,0
4.5556,4.1111,40,7,0
4.5556,4.1111,40,8,0
4.5556,4.1111,40,9,0
1,4.5556,43.3333,7,0
4.5556,4.1111,40,10,0
4.5556,4.1111,43.3333,1,0
4.5556,4.1111,43.3333,2,0
4.5556,4.1111,43.3333,3,0
4.5556,4.1111,43.3333,4,0
4.5556,4.1111,43.3333,5,0
4.5556,4.1111,43.3333,6,0
4.5556,4.1111,43.3333,7,0
4.5556,4.1111,43.3333,8,0
4.5556,4.1111,43.3333,9,0
1,4.5556,43.3333,8,0
4.5556,4.1111,43.3333,10,0
4.5556,4.1111,46.6667,1,0
4.5556,4.1111,46.6667,2,0
4.5556,4.1111,46.6667,3,0
4.5556,4.1111,46.6667,4,0
4.5556,4.1111,46.6667,5,0
4.5556,4.1111,46.6667,6,0
4.5556,4.1111,46.6667,7,0
4.5556,4.1111,46.6667,8,0
4.5556,4.1111,46.6667,9,0
1,4.5556,43.3333,9,0
4.5556,4.1111,46.6667,10,0
4.5556,4.1111,50,1,0
4.5556,4.1111,50,2,0
4.5556,4.1111,50,3,0
4.5556,4.1111,50,4,0
4.5556,4.1111,50,5,0
4.5556,4.1111,50,6,0
4.5556,4.1111,50,7,0
4.5556,4.1111,50,8,0
4.5556,4.1111,50,9,0
1,1,46.6667,8,0.7275
1,4.5556,43.3333,10,0
4.5556,4.1111,50,10,0
4.5556,4.5556,20,1,0
4.5556,4.5556,20,2,0
4.5556,4.5556,20,3,0
4.5556,4.5556,20,4,0
4.5556,4.5556,20,5,0
4.5556,4.5556,20,6,0
4.5556,4.5556,20,7,0
4.5556,4.5556,20,8,0
4.5556,4.5556,20,9,0
1,4.5556,46.6667,1,0
4.5556,4.5556,20,10,0
4.5556,4.5556,23.3333,1,0
4.5556,4.5556,23.3333,2,0
4.5556,4.5556,23.3333,3,0
4.5556,4.5556,23.3333,4,0
4.5556,4.5556,23.3333,5,0
4.5556,4.5556,23.3333,6,0
4.5556,4.5556,23.3333,7,0
4.5556,4.5556,23.3333,8,0
4.5556,4.5556,23.3333,9,0
1,4.5556,46.6667,2,0
4.5556,4.5556,23.3333,10,0
4.5556,4.5556,26.6667,1,0
4.5556,4.5556,26.6667,2,0
4.5556,4.5556,26.6667,3,0
4.5556,4.5556,26.6667,4,0
4.5556,4.5556,26.6667,5,0
4.5556,4.5556,26.6667,6,0
4.5556,4.5556,26.6667,7,0
4.5556,4.5556,26.6667,8,0
4.5556,4.5556,26.6667,9,0
1,4.5556,46.6667,3,0
4.5556,4.5556,26.6667,10,0
4.5556,4.5556,30,1,0
4.5556,4.5556,30,2,0
4.5556,4.5556,30,3,0
4.5556,4.5556,30,4,0
4.5556,4.5556,30,5,0
4.5556,4.5556,30,6,0
4.5556,4.5556,30,7,0
4.5556,4.5556,30,8,0
4.5556,4.5556,30,9,0
1,4.5556,46.6667,4,0
4.5556,4.5556,30,10,0
4.5556,4.5556,33.3333,1,0
4.5556,4.5556,33.3333,2,0
4.5556,4.5556,33.3333,3,0
4.5556,4.5556,33.3333,4,0
4.5556,4.5556,33.3333,6,0
4.5556,4.5556,33.3333,7,0
4.5556,4.5556,33.3333,8,0
4.5556,4.5556,33.3333,9,0
1,4.5556,46.6667,5,0
4.5556,4.5556,33.3333,10,0
4.5556,4.5556,36.6667,1,0
4.5556,4.5556,36.6667,2,0
4.5556,4.5556,36.6667,3,0
4.5556,4.5556,36.6667,4,0
4.5556,4.5556,36.6667,5,0
4.5556,4.5556,36.6667,6,0
4.5556,4.5556,36.6667,7,0
4.5556,4.5556,36.6667,8,0
4.5556,4.5556,36.6667,9,0
1,4.5556,46.6667,6,0
4.5556,4.5556,36.6667,10,0
4.5556,4.5556,40,1,0
4.5556,4.5556,40,2,0
4.5556,4.5556,40,3,0
4.5556,4.5556,40,4,0
4.5556,4.5556,40,5,0
4.5556,4.5556,40,6,0
4.5556,4.5556,40,7,0
4.5556,4.5556,40,8,0
4.5556,4.5556,40,9,0
1,4.5556,46.6667,7,0
4.5556,4.5556,40,10,0
4.5556,4.5556,43.3333,1,0
4.5556,4.5556,43.3333,2,0
4.5556,4.5556,43.3333,3,0
4.5556,4.5556,43.3333,4,0
4.5556,4.5556,43.3333,5,0
4.5556,4.5556,43.3333,6,0
4.5556,4.5556,43.3333,7,0
4.5556,4.5556,43.3333,8,0
4.5556,4.5556,43.3333,9,0
1,4.5556,46.6667,8,0
4.5556,4.5556,43.3333,10,0
4.5556,4.5556,46.6667,1,0
4.5556,4.5556,46.6667,2,0
4.5556,4.5556,46.6667,3,0
4.5556,4.5556,46.6667,4,0
4.5556,4.5556,46.6667,5,0
4.5556,4.5556,46.6667,6,0
4.5556,4.5556,46.6667,7,0
4.5556,4.5556,46.6667,8,0
4.5556,4.5556,46.6667,9,0
1,4.5556,46.6667,9,0
4.5556,4.5556,46.6667,10,0
4.5556,4.5556,50,1,0
4.5556,4.5556,50,2,0
4.5556,4.5556,50,3,0
4.5556,4.5556,50,4,0
4.5556,4.5556,50,5,0
4.5556,4.5556,50,6,0
4.5556,4.5556,50,7,0
4.5556,4.5556,50,8,0
4.5556,4.5556,50,9,0
1,1,46.6667,9,0.7706
1,4.5556,46.6667,10,0
4.5556,4.5556,50,10,0
4.5556,5,20,1,0
4.5556,5,20,2,0
4.5556,5,20,3,0
4.5556,5,20,4,0
4.5556,5,20,5,0
4.5556,5,20,6,0
4.5556,5,20,7,0
4.5556,5,20,8,0
4.5556,5,20,9,0
1,4.5556,50,1,0
4.5556,5,20,10,0
4.5556,5,23.3333,1,0
4.5556,5,23.3333,2,0
4.5556,5,23.3333,3,0
4.5556,5,23.3333,4,0
4.5556,5,23.3333,5,0
4.5556,5,23.3333,6,0
4.5556,5,23.3333,7,0
4.5556,5,23.3333,8,0
4.5556,5,23.3333,9,0
1,4.5556,50,2,0
4.5556,5,23.3333,10,0
4.5556,5,26.6667,1,0
4.5556,5,26.6667,2,0
4.5556,5,26.6667,3,0
4.5556,5,26.6667,4,0
4.5556,5,26.6667,5,0
4.5556,5,26.6667,6,0
4.5556,5,26.6667,7,0
4.5556,5,26.6667,8,0
4.5556,5,26.6667,9,0
1,4.5556,50,3,0
4.5556,5,26.6667,10,0
4.5556,5,30,1,0
4.5556,5,30,2,0
4.5556,5,30,3,0
4.5556,5,30,4,0
4.5556,5,30,5,0
4.5556,5,30,6,0
4.5556,5,30,7,0
4.5556,5,30,8,0
4.5556,5,30,9,0
1,4.5556,50,4,0
4.5556,5,30,10,0
4.5556,5,33.3333,1,0
4.5556,5,33.3333,2,0
4.5556,5,33.3333,3,0
4.5556,5,33.3333,4,0
4.5556,5,33.3333,5,0
4.5556,5,33.3333,6,0
4.5556,5,33.3333,7,0
4.5556,5,33.3333,8,0
4.5556,5,33.3333,9,0
1,4.5556,50,5,0
4.5556,5,33.3333,10,0
4.5556,5,36.6667,1,0
4.5556,5,36.6667,2,0
4.5556,5,36.6667,3,0
4.5556,5,36.6667,4,0
4.5556,5,36.6667,5,0
4.5556,5,36.6667,6,0
4.5556,5,36.6667,7,0
4.5556,5,36.6667,8,0
4.5556,5,36.6667,9,0
1,4.5556,50,6,0
4.5556,5,36.6667,10,0
4.5556,5,40,1,0
4.5556,5,40,2,0
4.5556,5,40,3,0
4.5556,5,40,4,0
4.5556,5,40,5,0
4.5556,5,40,6,0
4.5556,5,40,7,0
4.5556,5,40,8,0
4.5556,5,40,9,0
1,4.5556,50,7,0
4.5556,5,40,10,0
4.5556,5,43.3333,1,0
4.5556,5,43.3333,2,0
4.5556,5,43.3333,3,0
4.5556,5,43.3333,4,0
4.5556,5,43.3333,5,0
4.5556,5,43.3333,6,0
4.5556,5,43.3333,7,0
4.5556,5,43.3333,8,0
4.5556,5,43.3333,9,0
1,4.5556,50,8,0
4.5556,5,43.3333,10,0
4.5556,5,46.6667,1,0
4.5556,5,46.6667,2,0
4.5556,5,46.6667,3,0
4.5556,5,46.6667,4,0
4.5556,5,46.6667,5,0
4.5556,5,46.6667,6,0
4.5556,5,46.6667,7,0
4.5556,5,46.6667,8,0
4.5556,5,46.6667,9,0
1,4.5556,50,9,0
4.5556,5,46.6667,10,0
4.5556,5,50,1,0
4.5556,5,50,2,0
4.5556,5,50,3,0
4.5556,5,50,4,0
4.5556,5,50,5,0
4.5556,5,50,6,0
4.5556,5,50,7,0
4.5556,5,50,8,0
4.5556,5,50,9,0
1,1,20,9,0.6051
1,1,46.6667,10,0.7933
1,4.5556,50,10,0
4.5556,5,50,10,0
5,1,20,1,0
5,1,20,2,0
5,1,20,3,0
5,1,20,4,0
5,1,20,5,0.1042
5,1,20,6,0.2128
5,1,20,7,0.2762
5,1,20,7,0.2762
5,1,20,8,0.3273
5,1,20,9,0.374
1,5,20,1,0
5,1,20,10,0.414
5,1,23.3333,1,0
5,1,23.3333,2,0
5,1,23.3333,3,0
5,1,23.3333,4,0
5,1,23.3333,5,0.1697
5,1,23.3333,6,0.277
5,1,23.3333,7,0.3468
5,1,23.3333,8,0.3959
5,1,23.3333,9,0.4282
1,5,20,2,0
5,1,23.3333,10,0.4673
5,1,26.6667,1,0
5,1,26.6667,2,0
5,1,26.6667,3,0
5,1,26.6667,4,0
5,1,26.6667,5,0.1411
5,1,26.6667,6,0.2479
5,1,26.6667,7,0.3196
5,1,26.6667,8,0.3776
5,1,26.6667,9,0.4107
1,5,20,3,0
5,1,26.6667,10,0.4545
5,1,30,1,0
5,1,30,2,0
5,1,30,3,0
5,1,30,4,0
5,1,30,5,0.1731
5,1,30,6,0.2891
5,1,30,7,0.3628
5,1,30,8,0.4081
5,1,30,9,0.456
1,5,20,4,0
5,1,30,10,0.4822
5,1,33.3333,1,0
5,1,33.3333,2,0
5,1,33.3333,3,0
5,1,33.3333,4,0.0062
5,1,33.3333,5,0.2012
5,1,33.3333,6,0.3302
5,1,33.3333,7,0.395
5,1,33.3333,8,0.4501
5,1,33.3333,9,0.4925
1,5,20,5,0
5,1,33.3333,10,0.5235
5,1,36.6667,1,0
5,1,36.6667,2,0
5,1,36.6667,3,0
5,1,36.6667,4,0.0314
5,1,36.6667,5,0.2428
5,1,36.6667,6,0.36
5,1,36.6667,7,0.4386
5,1,36.6667,8,0.4867
5,1,36.6667,9,0.5221
1,5,20,6,0
5,1,36.6667,10,0.54
5,1,40,1,0
5,1,40,2,0
5,1,40,3,0
5,1,40,4,0.0546
5,1,40,5,0.2723
5,1,40,6,0.3911
5,1,40,7,0.4656
5,1,40,8,0.5157
5,1,40,9,0.5533
1,5,20,7,0
5,1,40,10,0.5519
5,1,43.3333,1,0
5,1,43.3333,2,0
5,1,43.3333,3,0
5,1,43.3333,4,0.0719
5,1,43.3333,5,0.2961
5,1,43.3333,6,0.4157
5,1,43.3333,7,0.4901
5,1,43.3333,8,0.5407
5,1,43.3333,9,0.5743
1,5,20,8,0
5,1,43.3333,10,0.6012
5,1,46.6667,1,0
5,1,46.6667,2,0
5,1,46.6667,3,0
5,1,46.6667,4,0.095
5,1,46.6667,5,0.3155
5,1,46.6667,6,0.4375
5,1,46.6667,7,0.5062
5,1,46.6667,8,0.5621
5,1,46.6667,9,0.5952
1,5,20,9,0
5,1,46.6667,10,0.6249
5,1,50,1,0
5,1,50,2,0
5,1,50,3,0
5,1,50,4,0.1068
5,1,50,5,0.3297
5,1,50,6,0.4535
5,1,50,7,0.5267
5,1,50,8,0.5818
5,1,50,9,0.6067
1,1,50,1,0
1,5,20,10,0
5,1,50,10,0.6437
5,1.4444,20,1,0
5,1.4444,20,2,0
5,1.4444,20,3,0
5,1.4444,20,4,0
5,1.4444,20,5,0
5,1.4444,20,6,0
5,1.4444,20,7,0.0364
5,1.4444,20,8,0.1294
5,1.4444,20,9,0.1956
1,5,23.3333,1,0
5,1.4444,23.3333,1,0
5,1.4444,23.3333,2,0
5,1.4444,23.3333,3,0
5,1.4444,23.3333,4,0
5,1.4444,23.3333,5,0
5,1.4444,23.3333,6,0.0043
5,1.4444,23.3333,7,0.125
5,1.4444,23.3333,7,0.125
5,1.4444,23.3333,8,0.2112
5,1.4444,23.3333,9,0.2735
1,5,23.3333,2,0
5,1.4444,23.3333,10,0.325
5,1.4444,26.6667,1,0
5,1.4444,26.6667,2,0
5,1.4444,26.6667,3,0
5,1.4444,26.6667,4,0
5,1.4444,26.6667,5,0
5,1.4444,26.6667,6,0.0536
5,1.4444,26.6667,7,0.178
5,1.4444,26.6667,8,0.2703
5,1.4444,26.6667,9,0.3272
1,5,23.3333,3,0
5,1.4444,26.6667,10,0.3769
5,1.4444,30,1,0
5,1.4444,30,2,0
5,1.4444,30,3,0
5,1.4444,30,4,0
5,1.4444,30,5,0
5,1.4444,30,6,0.1092
5,1.4444,30,7,0.2152
5,1.4444,30,8,0.3165
5,1.4444,30,9,0.37
1,5,23.3333,4,0
5,1.4444,30,10,0.4107
5,1.4444,33.3333,1,0
5,1.4444,33.3333,2,0
5,1.4444,33.3333,3,0
5,1.4444,33.3333,4,0
5,1.4444,33.3333,5,0
5,1.4444,33.3333,6,0.1343
5,1.4444,33.3333,7,0.2566
5,1.4444,33.3333,8,0.3364
5,1.4444,33.3333,9,0.4071
1,5,23.3333,5,0
5,1.4444,33.3333,10,0.451
5,1.4444,36.6667,1,0
5,1.4444,36.6667,2,0
5,1.4444,36.6667,3,0
5,1.4444,36.6667,4,0
5,1.4444,36.6667,5,0
5,1.4444,36.6667,6,0
5,1.4444,36.6667,7,0.1073
5,1.4444,36.6667,8,0.2093
5,1.4444,36.6667,9,0.2817
1,5,23.3333,6,0
5,1.4444,36.6667,10,0.3354
5,1.4444,40,1,0
5,1.4444,40,2,0
5,1.4444,40,3,0
5,1.4444,40,4,0
5,1.4444,40,5,0
5,1.4444,40,6,0.121
5,1.4444,40,7,0.2598
5,1.4444,40,8,0.349
5,1.4444,40,9,0.4226
1,5,23.3333,7,0
5,1.4444,40,10,0.4654
5,1.4444,43.3333,1,0
5,1.4444,43.3333,2,0
5,1.4444,43.3333,3,0
5,1.4444,43.3333,4,0
5,1.4444,43.3333,5,0
5,1.4444,43.3333,6,0.1432
5,1.4444,43.3333,7,0.2853
5,1.4444,43.3333,8,0.378
5,1.4444,43.3333,9,0.4411
1,5,23.3333,8,0
5,1.4444,43.3333,10,0.4809
5,1.4444,46.6667,1,0
5,1.4444,46.6667,2,0
5,1.4444,46.6667,3,0
5,1.4444,46.6667,4,0
5,1.4444,46.6667,5,0
5,1.4444,46.6667,6,0.161
5,1.4444,46.6667,7,0.3043
5,1.4444,46.6667,7,0.3043
5,1.4444,46.6667,8,0.3959
5,1.4444,46.6667,9,0.4597
1,5,23.3333,9,0
5,1.4444,46.6667,10,0.5006
5,1.4444,50,1,0
5,1.4444,50,2,0
5,1.4444,50,3,0
5,1.4444,50,4,0
5,1.4444,50,5,0
5,1.4444,50,6,0.1763
5,1.4444,50,7,0.3153
5,1.4444,50,7,0.3153
5,1.4444,50,8,0.4174
5,1.4444,50,9,0.4823
1,1,50,2,0
1,5,23.3333,10,0
5,1.4444,50,10,0.5321
5,1.8889,20,1,0
5,1.8889,20,2,0
5,1.8889,20,3,0
5,1.8889,20,4,0
5,1.8889,20,5,0
5,1.8889,20,6,0
5,1.8889,20,7,0
5,1.8889,20,8,0
5,1.8889,20,9,0.0326
1,5,26.6667,1,0
5,1.8889,20,10,0.1034
5,1.8889,23.3333,1,0
5,1.8889,23.3333,2,0
5,1.8889,23.3333,3,0
5,1.8889,23.3333,4,0
5,1.8889,23.3333,5,0
5,1.8889,23.3333,6,0
5,1.8889,23.3333,7,0
5,1.8889,23.3333,8,0
5,1.8889,23.3333,9,0.0867
1,5,26.6667,2,0
5,1.8889,23.3333,10,0.1603
5,1.8889,26.6667,1,0
5,1.8889,26.6667,2,0
5,1.8889,26.6667,3,0
5,1.8889,26.6667,4,0
5,1.8889,26.6667,5,0
5,1.8889,26.6667,6,0
5,1.8889,26.6667,7,0
5,1.8889,26.6667,8,0.0396
5,1.8889,26.6667,9,0.1365
1,5,26.6667,3,0
5,1.8889,26.6667,10,0.2078
5,1.8889,30,1,0
5,1.8889,30,2,0
5,1.8889,30,3,0
5,1.8889,30,4,0
5,1.8889,30,5,0
5,1.8889,30,6,0
5,1.8889,30,7,0
5,1.8889,30,8,0.0523
5,1.8889,30,9,0.1624
1,5,26.6667,4,0
5,1.8889,30,10,0.236
5,1.8889,33.3333,1,0
5,1.8889,33.3333,2,0
5,1.8889,33.3333,3,0
5,1.8889,33.3333,4,0
5,1.8889,33.3333,5,0
5,1.8889,33.3333,6,0
5,1.8889,33.3333,7,0
5,1.8889,33.3333,8,0.1236
5,1.8889,33.3333,9,0.2101
1,5,26.6667,5,0
5,1.8889,33.3333,10,0.288
5,1.8889,36.6667,1,0
5,1.8889,36.6667,2,0
5,1.8889,36.6667,3,0
5,1.8889,36.6667,4,0
5,1.8889,36.6667,5,0
5,1.8889,36.6667,6,0
5,1.8889,36.6667,7,0.0159
5,1.8889,36.6667,8,0.1622
5,1.8889,36.6667,9,0.2491
1,5,26.6667,6,0
5,1.8889,36.6667,10,0.3217
5,1.8889,40,1,0
5,1.8889,40,2,0
5,1.8889,40,3,0
5,1.8889,40,4,0
5,1.8889,40,5,0
5,1.8889,40,6,0
5,1.8889,40,7,0.0449
5,1.8889,40,8,0.1793
5,1.8889,40,9,0.2864
1,5,26.6667,7,0
5,1.8889,40,10,0.3549
5,1.8889,43.3333,1,0
5,1.8889,43.3333,2,0
5,1.8889,43.3333,3,0
5,1.8889,43.3333,4,0
5,1.8889,43.3333,5,0
5,1.8889,43.3333,6,0
5,1.8889,43.3333,7,0.0621
5,1.8889,43.3333,8,0.2043
5,1.8889,43.3333,9,0.2998
1,5,26.6667,8,0
5,1.8889,43.3333,10,0.3758
5,1.8889,46.6667,1,0
5,1.8889,46.6667,2,0
5,1.8889,46.6667,3,0
5,1.8889,46.6667,4,0
5,1.8889,46.6667,5,0
5,1.8889,46.6667,6,0
5,1.8889,46.6667,7,0.0769
5,1.8889,46.6667,8,0.2206
5,1.8889,46.6667,9,0.3195
1,5,26.6667,9,0
5,1.8889,46.6667,10,0.3936
5,1.8889,50,1,0
5,1.8889,50,2,0
5,1.8889,50,3,0
5,1.8889,50,4,0
5,1.8889,50,5,0
5,1.8889,50,6,0
5,1.8889,50,7,0.0909
5,1.8889,50,8,0.2334
5,1.8889,50,9,0.3382
1,1,50,3,0
1,5,26.6667,10,0
5,1.8889,50,10,0.398
5,2.3333,20,1,0
5,2.3333,20,2,0
5,2.3333,20,3,0
5,2.3333,20,4,0
5,2.3333,20,5,0
5,2.3333,20,6,0
5,2.3333,20,7,0
5,2.3333,20,8,0
5,2.3333,20,9,0
1,5,30,1,0
5,2.3333,20,10,0
5,2.3333,23.3333,1,0
5,2.3333,23.3333,2,0
5,2.3333,23.3333,3,0
5,2.3333,23.3333,4,0
5,2.3333,23.3333,5,0
5,2.3333,23.3333,6,0
5,2.3333,23.3333,7,0
5,2.3333,23.3333,8,0
5,2.3333,23.3333,9,0
1,5,30,2,0
5,2.3333,23.3333,10,0.0023
5,2.3333,26.6667,1,0
5,2.3333,26.6667,2,0
5,2.3333,26.6667,3,0
5,2.3333,26.6667,4,0
5,2.3333,26.6667,5,0
5,2.3333,26.6667,6,0
5,2.3333,26.6667,7,0
5,2.3333,26.6667,8,0
